name,stem,Adams filtration,weight,cell,shift,h0info,h0target,h1info,h1target,h2info,h2target,drinfo,drtarget
D^2 h1 d1 g,101,17,55,B,6,,,,D^2 h1^2 d1 g,,,,
P h1^5 h6 c0 e0,101,17,56,B,0,,,,P h1^6 h6 c0 e0,,,3,M D h1^3 c0 g
_h1^3 g^2 Q2,101,17,56,T,-2,,,,_h1^4 g^2 Q2,,,3,M D h1^3 c0 g
_h1^2 e1 g^3,101,17,58,T,4,,,,_h1^3 e1 g^3,,,,
h1^2 g^2 j1,101,17,59,B,-6,,,,,,,,
D^2 M P,101,18,52,B,2,,D^2 M P h0,,D^2 M P h1,,D^2 M P h2,,
P^2 h1^5 h6 e0,101,18,55,B,-2,,,,P^2 h1^6 h6 e0,,,3,D^2 M h1^7
h1^4 g D4,101,18,59,B,0,,,,h1^5 g D4,,,,
D^2 M P h0,101,19,52,B,6,,,,,,D^2 M P h0 h2,,
D^3 h1^2 h3 g,101,19,54,B,-4,,,,,,,,
M D h1 d0 e0,101,19,55,B,4,,,,M D h1^2 d0 e0,,,,
D h2^2 g^2 n,101,19,57,B,2,,,,,,,,
_h1^12 h6 c0 e0,101,19,58,T,-2,,,,_h1^13 h6 c0 e0,,,3,M h1^4 e0^3
h1^4 g^2 Q2,101,19,58,B,0,,,,h1^5 g^2 Q2,,,,
h1^3 e1 g^3,101,19,60,B,-6,,,,,,,,
_D^2 M h1^7,101,20,54,T,1,,,,,,,,
_t^2 h0 g^5,101,20,57,T,-1,,,h,t D h1 e0 g^3,,,3,M D h1^6 c0 e0
D^3 h1 d0^2,101,21,53,B,0,,,,,,,,
M D h1^4 c0 g,101,21,57,B,2,,,,M D h1^5 c0 g,,,,
_t h0^2 g^5,101,21,58,T,4,,,,,h,D h2^2 e0^2 g^2,,
h1^13 h6 c0 e0,101,21,60,B,-4,,,,h1^14 h6 c0 e0,,,3,M h1^7 c0 g^2
t h1 g^5,101,21,60,B,-2,,,,,,,3,M h1^7 c0 g^2
M h1^5 e0^3,101,23,59,B,0,,,,M h1^6 e0^3,,,,
M D h1^7 c0 e0,101,24,58,B,0,,,,,,,,
_P^12 h1^4,101,51,51,T,0,,,,loc,,,,
h1 h6 e1,102,6,54,B,0,,,,h1^2 h6 e1,,,,
h6 c1 g,102,8,55,B,-1,,,,,,h2 h6 c1 g,,
M1 h2^2,102,8,55,B,1,,,,,,M1 h1^2 h3,,
D h1 h6 d0,102,10,53,B,2,,,,,,,,
"h1 h3 x94,8 + t h2 x99,9",102,10,54,B,0,,,,,,,,
"h2 x99,9",102,10,55,B,-2,,,,,,"h2^2 x99,9",3,D h1 d1 g2
_t^2 c1 H1 g,102,11,53,T,2,,,h,"x103,12",,,6,D^2 M c0
h0 g2 D2,102,11,54,B,0,,,,,,,,
h1^2 h6 e0 g + h1^2 e1 H1,102,11,56,B,-2,,,,h1^3 h6 e0 g,,,3,M D1 h1^4
h1 g2 Q2,102,12,55,B,-1,,,,,,,,
d1^2 e1,102,12,57,B,1,,,,,,,,
P h6 d0 e0,102,13,54,B,-1,,,,P h1 h6 d0 e0,,,,
_M D1 h1^4,102,13,55,T,1,,,,_M D1 h1^5,,,,
_t^2 g^2 B7,102,14,54,T,1,,,,,,,,
D D1 h2^2 g,102,14,56,B,-1,,,,,,D D1 h1^2 h3 g,,
_D^2 M h1 h3,102,15,52,T,-1,h,P^2 h6 i,,_D^2 M h1^2 h3,h,P^2 h6 j,3,D^2 M P
M D1 h1^5,102,15,57,B,1,,,,M D1 h1^6,,,,
P^2 h6 i,102,16,52,B,6,,P^2 h0 h6 i,,,,P^2 h0 h6 j,3,D^2 M P h0
_D^2 h1 d1 g,102,16,54,T,2,,,,_D^2 h1^2 d1 g,,,,
_P h1^5 h6 c0 e0,102,16,55,T,-4,,,,_P h1^6 h6 c0 e0,,,3,M D h1 d0 e0
D^2 h1 i1,102,16,55,B,0,,,,D^2 h1^2 i1,,,,
g^2 C0,102,16,57,B,-6,,,,,h,D h1^2 g j1,3,D h2^2 g^2 n
(D e1 + C0) g^2,102,16,57,B,4,,,,D h1 e1 g^2,,,,
_h1^2 g^2 j1,102,16,58,T,-2,,,,,,,,
P^2 h0 h6 i,102,17,52,B,2,,,,,,,,
_P^2 h1^5 h6 e0,102,17,54,T,-2,,,,_P^2 h1^6 h6 e0,,,3,_D^2 M h1^7
_h1^4 g D4,102,17,58,T,0,,,,_h1^5 g D4,,,,
_D^3 h1^2 h3 g,102,18,53,T,-6,,,,,,,3,D^3 h1 d0^2
D^2 M h1 c0,102,18,54,B,0,,,,D^2 M h1^2 c0,,,,
D^2 h2 g n,102,18,55,B,2,,,,,,D^2 h1 g T,,
D^2 h1^2 d1 g,102,18,56,B,6,,,,,,,,
P h1^6 h6 c0 e0,102,18,57,B,-2,,,,P h1^7 h6 c0 e0,,,3,M D h1^4 c0 g
_h1^4 g^2 Q2,102,18,57,T,-4,,,,_h1^5 g^2 Q2,,,3,M D h1^4 c0 g
_h1^3 e1 g^3,102,18,59,T,4,,,,,,,,
D^2 M P h1,102,19,53,B,1,,,,D^2 M P h1^2,,,,
P^2 h1^6 h6 e0,102,19,56,B,-3,,,,P^2 h1^7 h6 e0,,,,
M h0 e0 g^2,102,19,58,B,3,,,,,,M h0^2 g^3,,
h1^5 g D4,102,19,60,B,-1,,,,h1^6 g D4,,,,
M D h1^2 d0 e0,102,20,56,B,3,,,,M D h1^3 d0 e0,,,,
_h1^13 h6 c0 e0,102,20,59,T,-1,,,,_h1^14 h6 c0 e0,,,3,M h1^5 e0^3
h1^5 g^2 Q2,102,20,59,B,1,,,,,,,,
h2 c1 g^4,102,20,61,B,-3,,,,,,,,
M P D c0 e0,102,21,55,B,1,,,,M P D h1 c0 e0,,,,
t D h1 e0 g^3,102,21,58,B,-1,,,,,,,3,M D h1^7 c0 e0
M D h1^5 c0 g,102,22,58,B,1,,,,M D h1^6 c0 g,,,,
h1^14 h6 c0 e0,102,22,61,B,-1,,,,h0^2 h2 g^5,,,,
M h1^6 e0^3,102,24,60,B,0,,,,M h1^7 e0^3,,,,
h6 f1,103,5,54,B,0,,,,h1 h6 f1,,,,
h1^2 h6 e1,103,7,55,B,-1,,,,,,,,
M1 h3,103,7,55,B,1,,,,M1 h1 h3,,,,
"_h1 h3 x94,8 + t h2 x99,9",103,9,53,T,1,,,,,,"_t h2^2 x99,9",,
"h3 x96,8",103,9,54,B,-1,,,,,,,,
_h1^2 h6 e0 g + h1^2 e1 H1,103,10,55,T,1,,,,_h1^3 h6 e0 g,,,3,_M D1 h1^4
"h1^2 x101,8",103,10,56,B,-1,,,,,,,,
_t d1^2 e1,103,11,55,T,0,,,,,,,,
"x103,12",103,12,54,B,1,,,,"h1 x103,12",,,,
h6 d0 j,103,12,54,B,3,,,,,,h0 h6 d0 k,,
M D1 h2^2,103,12,56,B,-3,,,,,,,,
h1^3 h6 e0 g,103,12,57,B,-1,,,,h1^4 h6 e0 g,,,3,M D1 h1^5
P h1 h6 d0 e0,103,14,55,B,-1,,,,,,,,
_M D1 h1^5,103,14,56,T,1,,,,_M D1 h1^6,,,,
_D^2 h1 i1,103,15,54,T,1,,,,_D^2 h1^2 i1,,,3,D^2 M h1 c0
D^2 B6,103,15,54,B,-1,,,,,,,,
_t (D e1 + C0) g^2,103,15,55,T,5,,,,,,_t h2 g^2 C0,3,D^2 h2 g n
D g j1,103,15,57,B,-5,,,,D h1 g j1,,,,
_h1 g^2 B7,103,15,57,T,-3,,,,,,,,
g^2 C',103,15,58,B,3,,,,,,h2 g^2 C',4,M h0 e0 g^2
_D^2 M h1^2 h3,103,16,53,T,-2,,,h,P^3 h6 e0,,,3,D^2 M P h1
"h1^2 x101,14",103,16,57,B,0,,,,"h1^3 x101,14",,,,
M D1 h1^6,103,16,58,B,2,,,,M D1 h1^7,,,,
_t D^2 h2 g n,103,17,53,T,4,,,,,,_t D^2 h1 g T,,
_D^2 h1^2 d1 g,103,17,55,T,0,,,h,D^2 g T,,,,
_P h1^6 h6 c0 e0,103,17,56,T,-4,,,,_P h1^7 h6 c0 e0,,,3,M D h1^2 d0 e0
D^2 h1^2 i1,103,17,56,B,-2,,,,D^2 h1^3 i1,,,,
D h1 e1 g^2,103,17,58,B,2,,,,D h1^2 e1 g^2,,,,
_P^2 h1^6 h6 e0,103,18,55,T,-2,,,,_P^2 h1^7 h6 e0,,,3,M P D c0 e0
_t M h0 e0 g^2 + M^2 h1^4 c0,103,18,56,T,2,,,h,M D h1 e0^2,,_t M h0^2 g^3,,
_h1^5 g D4,103,18,59,T,0,,,,_h1^6 g D4,,,,
D^2 M h1^2 c0,103,19,55,B,1,,,,D^2 M h1^3 c0,,,,
P h1^7 h6 c0 e0,103,19,58,B,-1,,,,P h1^8 h6 c0 e0,,,3,M D h1^5 c0 g
_h1^5 g^2 Q2,103,19,58,T,-3,,,,_t^2 h2 g^5,,,3,M D h1^5 c0 g
_t h2 c1 g^4,103,19,59,T,3,,,,,h,D h2 c1 g^3,,
D^2 M P h1^2,103,20,54,B,2,,,,D^2 M P h1^3,,,,
P^2 h1^7 h6 e0,103,20,57,B,-2,,,,,,,,
h1^6 g D4,103,20,61,B,0,,,,h1^7 g D4,,,,
M D h1^3 d0 e0,103,21,57,B,2,,,,M D h1^4 d0 e0,,,,
_h1^14 h6 c0 e0,103,21,60,T,-2,,,,_h0^2 h2 g^5,,,3,M h1^6 e0^3
h2 g^5,103,21,62,B,0,,h0 h2 g^5,,,,h2^2 g^5,,
M P D h1 c0 e0,103,22,56,B,1,,,,M P D h1^2 c0 e0,,,,
h0 h2 g^5,103,22,62,B,-1,,h0^2 h2 g^5,,,,,,
M D h1^6 c0 g,103,23,59,B,1,,,,M D h1^7 c0 g,,,,
h0^2 h2 g^5,103,23,62,B,-1,,,,,,,,
M h1^7 e0^3,103,25,61,B,0,,,,,,,,
P^10 h0^2 i,103,49,52,B,0,,P^10 h0^3 i,,,,,,
P^10 h0^3 i,103,50,52,B,0,,P^10 h0^4 i,,,,,,
P^10 h0^4 i,103,51,52,B,0,,P^10 h0^5 i,,,,,,
P^10 h0^5 i,103,52,52,B,0,,,,,,,,
h0 h6 c2,104,5,54,B,0,,,,,,,,
h1 h6 f1,104,6,55,B,0,,,,,,,,
M1 h1 h3,104,8,56,B,0,,,,M1 h1^2 h3,,,,
"h2 x101,8",104,9,56,B,0,,,,,,h1 g2 H1,,
D h0 h6 e0,104,10,54,B,0,,,,,,,,
_d1 l1,104,10,56,T,2,,,h,"h2^2 x99,9",,,,
D1 h3^2 e1,104,10,57,B,-2,,,,,,,,
_h1^3 h6 e0 g,104,11,56,T,1,,,,_h1^4 h6 e0 g,,,3,_M D1 h1^5
"M D1 h3 + x104,11",104,11,56,B,-1,,M D1 h0 h3,,,,,,
"x104,12",104,12,54,B,-2,,,,,,,,
M D1 h0 h3,104,12,56,B,0,,M D1 h0^2 h3,,,,,,
"y104,12",104,12,57,B,2,,,,,,,,
"h1 x103,12",104,13,55,B,4,,,,"h1^2 x103,12",,,,
_t^2 h1 g^2 H1,104,13,55,T,-2,,,,,,,,
M D1 h0^2 h3,104,13,56,B,2,,M D1 h0^3 h3,,,,,,
h1^4 h6 e0 g,104,13,58,B,0,,,,h1^5 h6 e0 g,,,3,M D1 h1^6
h2 c1 H1 g,104,13,58,B,-4,,,,,,,,
_D^2 B6,104,14,53,T,1,,,,_D^2 h1 B6,,_t D^2 e1 g,3,_t D^2 h2 g n
_D g j1,104,14,56,T,3,,,,_D h1 g j1,,_t h2 g^2 C',4,_t M h0 e0 g^2
M D1 h0^3 h3,104,14,56,B,-3,,,,,,,,
D D1 h1 h3 g,104,14,57,B,-1,,,,D D1 h1^2 h3 g,,,,
_M D1 h1^6,104,15,57,T,1,,,,_M D1 h1^7,,,,
h2 g^2 A',104,15,58,B,-1,,,,,,t h1 g^2 G0,,
_t D^2 h2 d1 g,104,16,54,T,0,,,h,D^3 h1 d1,,,,
D^2 h5 c0 e0,104,16,55,B,-4,,,,D^2 h1 h5 c0 e0,,,3,D^2 M h1^2 c0
_D^2 h1^2 i1,104,16,55,T,-2,,,,_D^2 h1^3 i1,,,3,D^2 M h1^2 c0
M^2 d0,104,16,56,B,4,,,,M^2 h1 d0,,,,
_D h1 e1 g^2,104,16,57,T,2,,,,_D h1^2 e1 g^2,,,,
D h1 g j1,104,16,58,B,-6,,,,D h1^2 g j1,,,,
d1^2 g^2,104,16,60,B,6,,,,h1 d1^2 g^2,,h1^2 g d1 i1,,
P^3 h6 e0,104,17,54,B,-2,,,,P^3 h1 h6 e0,,,3,D^2 M P h1^2
"h1^3 x101,14",104,17,58,B,0,,,,"h1^4 x101,14",,,,
M D1 h1^7,104,17,59,B,2,,,,M D1 h1^8,,,,
D^4 h1 h3,104,18,53,B,5,,,,D^4 h1^2 h3,,,,
_D^2 M h1^2 c0,104,18,54,T,-1,h,D^2 M P h2,,_D^2 M h1^3 c0,,,,
D^2 g T,104,18,56,B,1,,,,D^2 h1 g T,,,,
_P h1^7 h6 c0 e0,104,18,57,T,-5,,,,_P h1^8 h6 c0 e0,,,3,M D h1^3 d0 e0
D^2 h1^3 i1,104,18,57,B,-3,,,,D^2 h1^4 i1,,,,
D h1^2 e1 g^2,104,18,59,B,3,,,,,,,,
D^2 M P h2,104,19,54,B,3,,D^2 M P h0 h2,,,,,,
_P^2 h1^7 h6 e0,104,19,56,T,-3,,,h,t D^2 e0 g^2,,,3,M P D h1 c0 e0
M D h1 e0^2,104,19,57,B,1,,,,,,,,
_h1^6 g D4,104,19,60,T,-1,,,,_h1^7 g D4,,,,
D^2 M P h0 h2,104,20,54,B,3,,,,,,,,
D^2 M h1^3 c0,104,20,56,B,1,,,,D^2 M h1^4 c0,,,,
_t^2 h2 g^5,104,20,59,T,-3,,,h,m^3,,,3,M D h1^6 c0 g
P h1^8 h6 c0 e0,104,20,59,B,-1,,,,P h1^9 h6 c0 e0,,,3,M D h1^6 c0 g
D^2 M P h1^3,104,21,55,B,0,,,,,,,,
_t h0 h2 g^5,104,21,60,T,2,h,D h2^2 e0^2 g^2,,,h,D h2^2 e0 g^3,,
h1^7 g D4,104,21,62,B,-2,,,,h1^8 g D4,,,,
M D h1^4 d0 e0,104,22,58,B,2,,,,M D h1^5 d0 e0,,,,
D h2^2 e0^2 g^2,104,22,60,B,0,,,,,,P h1^11 h6 c0 e0,,
_h0^2 h2 g^5,104,22,61,T,-2,,,,,,,3,M h1^7 e0^3
M P D h1^2 c0 e0,104,23,57,B,0,,,,M P D h1^3 c0 e0,,,,
M D h1^7 c0 g,104,24,60,B,0,,,,,,,,
P^12 c0,104,51,53,B,0,,,,loc,,,,
"x105,7",105,7,55,B,-1,,,,,,,,
_M1 h1 h3,105,7,55,T,1,,,,_M1 h1^2 h3,,,,
g2 D3,105,8,56,B,0,,,,,,,,
_D1 h3^2 e1,105,9,56,T,2,h,"h3^2 x91,8",h,"h3 x99,9",h,"h0 h3 x101,8",3,M D1 h0 h3
_D1 h3^2 e1 again,105,9,56,T,2,h,g2 A',,,,,,
h2 h6 c1 g,105,9,57,B,-2,,,,,,,,
M1 h1^2 h3,105,9,57,B,0,,,,,,,,
D h1 h6 e0,105,10,55,B,2,,,,D h1^2 h6 e0,,,3,"h1 x103,12"
"h3^2 x91,8",105,10,56,B,-2,,"h0 h3^2 x91,8",,,,,3,M D1 h0^2 h3
g2 A',105,10,56,B,0,,,,,,,,
"h0 h3^2 x91,8",105,11,56,B,1,,,,,,,3,M D1 h0^3 h3
"h2^2 x99,9",105,11,57,B,-1,,,,,,,,
_h1^4 h6 e0 g,105,12,57,T,0,,,,_h1^5 h6 e0 g,,,3,_M D1 h1^6
_h1^2 h6 c0 d0 e0,105,13,56,T,-1,,,,_h1^3 h6 c0 d0 e0,,,3,M^2 d0
M D1 c0,105,13,57,B,1,,,,M D1 h1 c0,,,,
_P h1^2 h6 d0 e0,105,14,55,T,0,,,,,,,,
"h1^2 x103,12",105,14,56,B,-2,,,,"h1^3 x103,12",,,,
_t h2 g^2 A',105,14,56,T,4,,,,,,_t^2 h1 g^2 G0,,
h1^5 h6 e0 g,105,14,59,B,-4,,,,h1^6 h6 e0 g,,,3,M D1 h1^7
h2 g^2 H1,105,14,59,B,2,,,,,,h2^2 g^2 H1,,
_D^2 h5 c0 e0,105,15,54,T,0,h,P^2 h6 j,,_D^2 h1 h5 c0 e0,,,3,_D^2 M h1^2 c0
_D^2 h1 B6,105,15,54,T,2,,,,_D^2 h1^2 B6,,,,
_D h1 g j1,105,15,57,T,4,,,,_D h1^2 g j1,,,,
D D1 h1^2 h3 g,105,15,58,B,-4,,,,,,,,
g d1 i1,105,15,60,B,-2,,,,h1 g d1 i1,,,,
P^2 h6 j,105,16,54,B,0,,P^2 h0 h6 j,,,,,3,D^2 M P h2
"_h1^3 x101,14",105,16,57,T,-2,,,,"_h1^4 x101,14",,,3,M D h1 e0^2
_M D1 h1^7,105,16,58,T,2,,,,_M D1 h1^8,,,,
P^2 h0 h6 j,105,17,54,B,-2,,,,,,,3,D^2 M P h0 h2
D^3 h1 d1,105,17,55,B,2,,,,D^3 h1^2 d1,,,,
D^2 h1 h5 c0 e0,105,17,56,B,-6,,,,D^2 h1^2 h5 c0 e0,,,3,D^2 M h1^3 c0
_D^2 h1^3 i1,105,17,56,T,-4,,,,_D^2 h1^4 i1,,,3,D^2 M h1^3 c0
M^2 h1 d0,105,17,57,B,6,,,,,,,,
_D h1^2 e1 g^2,105,17,58,T,4,,,h,t B5 g^2,,,,
D h1^2 g j1,105,17,59,B,-8,,,,,,,,
"h1^3 x102,14",105,17,60,B,0,,,,"h1^4 y102,14",,,,
h1 d1^2 g^2,105,17,61,B,8,,,,h1^2 d1^2 g^2,,,,
P^3 h1 h6 e0,105,18,55,B,-2,,,,P^3 h1^2 h6 e0,,,3,D^2 M P h1^3
"h1^4 x101,14",105,18,59,B,0,,,,"h1^5 x101,14",,,,
M D1 h1^8,105,18,60,B,2,,,,M D1 h1^9,,,,
D^4 h1^2 h3,105,19,54,B,3,,,,,,,,
_D^2 M h1^3 c0,105,19,55,T,-1,,,,_D^2 M h1^4 c0,,,,
D^2 h1 g T,105,19,57,B,1,,,,,,,,
_P h1^8 h6 c0 e0,105,19,58,T,-5,,,,_P h1^9 h6 c0 e0,,,3,M D h1^4 d0 e0
D^2 h1^4 i1,105,19,58,B,-3,,,,D^2 h1^5 i1,,,,
M h0 g^3,105,19,60,B,5,,M h0^2 g^3,,,,M h0 h2 g^3,,
t D^2 e0 g^2,105,20,57,B,-2,,,,D^2 h0 h2 g m,,,3,M P D h1^2 c0 e0
M h0^2 g^3,105,20,60,B,2,,,,,,,,
_h1^7 g D4,105,20,61,T,0,,,,_h1^8 g D4,,,,
D^2 M h1^4 c0,105,21,57,B,1,,,,D^2 M h1^5 c0,,,,
D^2 h0 e0 g^2,105,21,58,B,3,,,,,,D^2 h0^2 g^3,,
m^3,105,21,60,B,-3,,,,,,,3,M D h1^7 c0 g
P h1^9 h6 c0 e0,105,21,60,B,-1,,,,P h1^10 h6 c0 e0,,,3,M D h1^7 c0 g
h1^8 g D4,105,22,63,B,0,,,,,,,,
M D h1^5 d0 e0,105,23,59,B,0,,,,M D h1^6 d0 e0,,,,
M P D h1^3 c0 e0,105,24,58,B,0,,,,,,,,
P^13 h1,105,53,53,B,0,,,,loc,,,,
C1,106,6,56,B,0,,,,,,,,
_t h2 h6 c1 g,106,8,55,T,2,,,,,h,D h2 h6 c1,,
"h3 x99,7",106,8,56,B,0,,"h0 h3 x99,7",,,,,,
_M1 h1^2 h3,106,8,56,T,-2,,,,,,,,
"h0 h3 x99,7",106,9,56,B,0,,,,,,,,
"_t h2^2 x99,9",106,10,55,T,-1,,,,,,,,
"h3 x99,9",106,10,57,B,1,,,,,,,,
D h1^2 h6 e0,106,11,56,B,0,,,,D h1^3 h6 e0,,,3,"h1^2 x103,12"
D e1 g2,106,12,57,B,0,,,,,,,,
"_h1^2 x103,12",106,13,55,T,2,,,,"_h1^3 x103,12",,,,
h0 h6 d0 k,106,13,56,B,-2,,,,,,,,
_h1^5 h6 e0 g,106,13,58,T,0,,,,_h1^6 h6 e0 g,,,3,_M D1 h1^7
_h1^3 h6 c0 d0 e0,106,14,57,T,-3,,,,,,,3,M^2 h1 d0
M D1 h1 c0,106,14,58,B,1,,,,M D1 h1^2 c0,,,,
_g d1 i1,106,14,59,T,-1,,,,_h1 g d1 i1,,,,
i1^2,106,14,60,B,3,,,,h1 i1^2,,,,
D^2 h0 D2,106,15,54,B,3,,,,,,,,
M D1 P h1,106,15,57,B,-1,,,,M D1 P h1^2,,,,
"h1^3 x103,12",106,15,57,B,1,,,,"h1^4 x103,12",,,,
h1^6 h6 e0 g,106,15,60,B,-3,,,,h1^7 h6 e0 g,,,3,M D1 h1^8
_D^2 h1 h5 c0 e0,106,16,55,T,-3,,,,_D^2 h1^2 h5 c0 e0,,,3,_D^2 M h1^3 c0
_D^2 h1^2 B6,106,16,55,T,1,,,,_t^3 B5 g^2,,,,
D^2 e1 g,106,16,57,B,7,,,,D^2 h1 e1 g,,D^2 h1^2 j1,3,D^2 h1 g T
_t h2 g^2 C0,106,16,57,T,-1,,,,,,,3,D^2 h1 g T
_D h1^2 g j1,106,16,58,T,3,,,,,,,,
h2 g^2 C',106,16,60,B,-7,,,,,,h0 h2 g^2 G0,4,M h0^2 g^3
_h1 d1^2 g^2,106,16,60,T,5,,,,_h1^2 d1^2 g^2,,,,
h1 g d1 i1,106,16,61,B,-5,,,,h1^2 g d1 i1,,,,
"_h1^4 x101,14",106,17,58,T,-1,,,,"_h1^5 x101,14",,,,
_M D1 h1^8,106,17,59,T,1,,,,_M D1 h1^9,,,,
_t D^2 h1 g T,106,18,55,T,2,,,,,h,D^3 h2^2 n,,
D^3 h1^2 d1,106,18,56,B,0,,,,,,,,
D^2 h1^2 h5 c0 e0,106,18,57,B,-6,,,,D^2 h1^3 h5 c0 e0,,,3,D^2 M h1^4 c0
_D^2 h1^4 i1,106,18,57,T,-4,,,,_D^2 h1^5 i1,,,3,D^2 M h1^4 c0
t B5 g^2,106,18,59,B,4,,,,,,,,
"h1^4 y102,14",106,18,61,B,-2,,,,"h1^5 y102,14",,,,
h1^2 d1^2 g^2,106,18,62,B,6,,,,,,,,
P^3 h1^2 h6 e0,106,19,56,B,-3,,,,P^3 h1^3 h6 e0,,,,
_t M h0^2 g^3,106,19,58,T,1,,,,,h,M D h2^2 e0^2,,
"h1^5 x101,14",106,19,60,B,-1,,,,"h1^6 x101,14",,,,
